year,zip_code,residential_permits,residential_construction_cost,residential_permit_ratio,residential_cost_ratio,total_population,median_household_income,housing_units,housing_density,housing_value_per_unit,housing_units_change,housing_density_change,housing_value_per_unit_change,predicted_housing_demand,demand_gap,demand_ratio,retail_construction_cost,retail_space,housing_retail_ratio,balance_score,balance_category,primary_need
2020,60193,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60194,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60304,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60409,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60415,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60418,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60423,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60426,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60429,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60430,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60432,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60438,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60439,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60440,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60443,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60452,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60453,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60455,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60461,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60462,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60463,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60464,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60465,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60467,1,150000.0,0.0833333333333333,0.6808896958692692,0.0,0.0,1.5,0.0,100000.0,0.0,0.0,inf,1.5,0.0,1.0,0.0,2000.0,,1.0,Balanced,Balanced Development
2020,60473,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60476,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60478,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60480,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60482,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60484,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6200.0,2000.0,0.0,0.12645813694537056,Severe Imbalance,Housing Development
2020,60491,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60502,1,300000.0,1.0,1.0,0.0,0.0,1.5,0.0,200000.0,0.0,0.0,2.1578947368421053,1.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60505,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60511,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60521,1,315000.0,0.3333333333333333,0.2991452991452991,0.0,0.0,1.5,0.0,210000.0,0.0,0.0,3.846153846153846,1.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60525,2,800000.0,0.1176470588235294,0.9464655427388348,0.0,0.0,3.0,0.0,266666.6666666667,1.0,0.0,0.1428571428571428,3.0,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60526,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60527,3,58200.0,0.1578947368421052,0.0182845567126,0.0,0.0,4.5,0.0,12933.333333333334,2.0,0.0,-0.9568888888888888,4.5,0.0,1.0,5000.0,2000.0,11.64,0.28948189738073965,Severe Imbalance,Retail Development
2020,60532,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60540,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60544,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60546,1,400000.0,0.3333333333333333,0.2666666666666666,0.0,0.0,1.5,0.0,266666.6666666667,0.0,0.0,5.666666666666667,1.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60558,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,850000.0,2000.0,0.0,0.12645813694537056,Severe Imbalance,Housing Development
2020,60559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60563,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60565,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60585,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60601,1,125000.0,0.1428571428571428,0.1326597754335321,14513.0,109625.0,1.5,0.0001033556122097,83333.33333333333,0.0,0.0392751326397022,0.0057205384225473,1.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60602,4,335075.0,0.1025641025641025,0.0235396759895234,1596.0,226276.0,6.0,0.0037593984962406,55845.833333333336,3.0,1.869674185463659,-0.9995072426470588,6.0,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60603,1,26000000.0,0.1666666666666666,0.9603432887443482,1186.0,140125.0,1.5,0.001264755480607,17333333.333333332,0.0,-0.1129848229342328,128.99999999999997,1.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60604,0,0.0,0.0,0.0,729.0,58558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60605,0,0.0,0.0,0.0,30950.0,109194.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60606,2,489800.0,0.0408163265306122,0.0064612873446215,3204.0,121982.0,3.0,0.0009363295880149,163266.66666666666,-0.7142857142857143,-0.706884251828072,-0.9948722780569514,3.0,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60607,3,296000.0,0.1875,0.0473562115030797,30306.0,103173.0,4.5,0.000148485448426,65777.77777777778,2.0,1.8997228271629376,0.4726368159203982,4.5,0.0,1.0,1700000.0,4000.0,0.17411764705882352,0.3638978307487731,Moderate Imbalance,Housing Development
2020,60608,2,2035000.0,0.3333333333333333,0.9891124720521046,80011.0,57183.0,3.0,3.74948444588869e-05,678333.3333333334,1.0,1.001199835022684,30.34627233518176,3.0,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60610,2,120000.0,0.3333333333333333,0.131338448236234,40954.0,95994.0,3.0,7.325291790789666e-05,40000.0,-0.6666666666666667,-0.6699711871856229,-0.8536585365853658,3.0,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60611,2,2290000.0,0.074074074074074,0.178293297145244,33937.0,108413.0,3.0,8.839909243598433e-05,763333.3333333334,1.0,0.957980964728762,75.33333333333334,3.0,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60612,2,325520.0,0.03125,0.1985904906927484,32240.0,44538.0,3.0,9.305210918114144e-05,108506.66666666669,-0.5,-0.4768145161290322,-0.4574666666666667,3.0,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60613,1,477450.0,0.25,0.4142912924638813,51399.0,84463.0,1.5,2.918344714877721e-05,318300.0,-0.5,-0.5062063464269733,1.122,1.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60614,2,30028000.0,0.0833333333333333,0.4217898300555566,72391.0,117251.0,3.0,4.144161567045627e-05,10009333.333333334,-0.6666666666666667,-0.6686788873386655,65.72888888888889,3.0,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60615,1,100000.0,0.3333333333333333,0.999980000399992,41198.0,44658.0,1.5,3.6409534443419584e-05,66666.66666666667,-0.5,-0.5073789989805331,-0.5003747189607795,1.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60616,2,490000.0,0.2222222222222222,0.5251875669882101,52557.0,61843.0,3.0,5.708088361207832e-05,163333.33333333334,1.0,1.0624084327492058,60.25000000000001,3.0,0.0,1.0,5500.0,4000.0,89.0909090909091,0.18216073345899486,Severe Imbalance,Retail Development
2020,60617,1,30000.0,0.1428571428571428,0.037359900373599,82101.0,43642.0,1.5,1.827017941316184e-05,20000.0,-0.5,-0.4911572331640297,0.5384615384615385,1.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60618,3,275000.0,0.4285714285714285,0.6572657743785851,94646.0,85443.0,4.5,4.754559093886694e-05,61111.11111111111,-0.4,-0.3983454134353273,0.3594344752582925,4.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60619,0,0.0,0.0,0.0,61372.0,40762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60620,1,70000.0,0.1428571428571428,0.2699044923674865,68761.0,39499.0,1.5,2.181469146754701e-05,46666.66666666666,0.0,-0.0152702840272829,0.7499999999999998,1.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60622,4,5323000.0,0.1428571428571428,0.6480665992829995,52957.0,106128.0,6.0,0.0001132994693808,887166.6666666666,-0.1999999999999999,-0.1949090771758219,9.854404567699836,6.0,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60624,1,75000.0,0.25,0.0906344410876132,35054.0,25648.0,1.5,4.279112226850003e-05,50000.0,0.0,-0.0046214412049979,-0.25,1.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60625,4,2402010.0,0.3636363636363636,0.7757904018138304,78820.0,73114.0,6.0,7.612281146917026e-05,400335.0,1.0,1.015833544785587,3.367290909090909,6.0,0.0,1.0,1500.0,2000.0,1601.34,0.12645813694537056,Severe Imbalance,Retail Development
2020,60628,7,1246129.92,0.7,0.9960020203145324,65008.0,44410.0,10.5,0.0001615185823283,118679.04,2.5,2.459404996308147,0.2946804363636361,10.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60629,0,0.0,0.0,0.0,107930.0,43372.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60630,2,251800.0,0.6666666666666666,0.997622820919176,55692.0,78703.0,3.0,5.386770092652445e-05,83933.33333333333,-0.5,-0.4933473389355742,1.9719681321923868,3.0,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60631,0,0.0,0.0,0.0,28864.0,102936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60632,0,0.0,0.0,0.0,86715.0,46937.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60633,0,0.0,0.0,0.0,12720.0,52193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60634,0,0.0,0.0,0.0,75604.0,72507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3000.0,2000.0,0.0,0.12645813694537056,Severe Imbalance,Housing Development
2020,60636,0,0.0,0.0,0.0,30039.0,26598.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60637,0,0.0,0.0,0.0,46621.0,30149.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60639,0,0.0,0.0,0.0,88515.0,51810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8000.0,2000.0,0.0,0.12645813694537056,Severe Imbalance,Housing Development
2020,60641,6,660000.0,0.3529411764705882,0.5301673240205962,70163.0,67599.0,9.0,0.0001282727363425,73333.33333333333,1.0,0.9919330701366816,5.6,9.0,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60642,1,200000.0,0.125,0.1842468908337171,20191.0,120442.0,1.5,7.429052548165024e-05,133333.33333333334,-0.8,-0.8047050666138378,-0.7282610172494471,1.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60644,0,0.0,0.0,0.0,45919.0,28033.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60646,0,0.0,0.0,0.0,29043.0,100670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60647,7,1220000.0,0.1666666666666666,0.3357134130166547,85658.0,82433.0,10.5,0.0001225804945247,116190.47619047618,-0.2222222222222222,-0.2042891498750847,-0.8292934333941223,10.5,0.0,1.0,10000.0,2000.0,122.0,0.17229434426455606,Severe Imbalance,Retail Development
2020,60649,1,45000.0,0.3333333333333333,0.2302379125095932,47084.0,36130.0,1.5,3.185795599354345e-05,30000.0,-0.5,-0.5047893127176961,-0.3571428571428571,1.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60651,0,0.0,0.0,0.0,63679.0,41107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60652,1,20000.0,0.3333333333333333,0.2105240997463184,42296.0,71267.0,1.5,3.5464346510308305e-05,13333.333333333334,0.0,0.0272129752222431,inf,1.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60653,2,123000.0,0.25,0.3671641791044776,33574.0,34621.0,3.0,8.93548579257759e-05,41000.0,-0.6,-0.6050038720438434,-0.7443890274314214,3.0,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60654,2,350000.0,0.1428571428571428,0.0732217420038196,20812.0,128101.0,3.0,0.0001441476071497,116666.66666666669,-0.3333333333333333,-0.3586392465885065,-0.9763086642599278,3.0,0.0,1.0,250000.0,2000.0,1.4,0.7482385137517997,Balanced,Balanced Development
2020,60655,2,132100.0,0.4,0.8865771812080537,27771.0,99264.0,3.0,0.0001080263584314,44033.333333333336,1.0,1.0574700226855351,-0.4495833333333333,3.0,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60656,1,250000.0,0.5,0.9964129135113592,28982.0,68931.0,1.5,5.175626250776344e-05,166666.66666666666,0.0,-0.026361189703954,0.6666666666666665,1.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60657,0,0.0,0.0,0.0,70489.0,94722.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60659,2,800000.0,0.2857142857142857,0.5809731299927379,43843.0,54807.0,3.0,6.842597449992017e-05,266666.6666666667,1.0,0.9494560135027256,0.6000000000000003,3.0,0.0,1.0,0.0,2000.0,,1.0,Balanced,Balanced Development
2020,60660,0,0.0,0.0,0.0,45131.0,53365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60661,2,42814060.0,0.1538461538461538,0.964538362232647,10734.0,125365.0,3.0,0.0002794857462269,14271353.333333334,0.0,-0.0354015278554126,0.0977963821077849,3.0,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60706,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60707,0,0.0,0.0,0.0,42434.0,64790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60712,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60714,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60803,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60804,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,60805,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,61048,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,55000.0,2000.0,0.0,0.12645813694537056,Severe Imbalance,Housing Development
2020,61820,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,62901,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,66204,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,66502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,75024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,75034,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,80210,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,80212,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,84041,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2020,90211,1,85000.0,1.0,1.0,0.0,0.0,1.5,0.0,56666.66666666666,0.0,0.0,0.0,1.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2020,95134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2021,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2021,10001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2021,10010,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2021,10018,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2021,10022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2021,10037,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2021,10281,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2021,29061,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2021,29201,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2021,30043,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2021,30354,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2021,37987,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4000.0,2000.0,0.0,0.12645813694537056,Severe Imbalance,Housing Development
2021,43229,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2021,44113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2021,46311,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2021,46324,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2021,46383,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2021,46385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2021,48243,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2021,49128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2021,50309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
